year,indicator,channel_code,mapped_name,share
2019,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.003367192297751406
2019,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,0.0
2019,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.028430601071741675
2019,multilateral_purpose_spending_shares,46024,council of europe development bank,0.030821525898927934
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.00041384147974772925
2019,multilateral_purpose_spending_shares,46026,asian infrastructure investment bank,0.009169335791321034
2019,multilateral_purpose_spending_shares,47044,global environment facility trust fund,6.617885175018693e-05
2019,multilateral_purpose_spending_shares,47111,adaptation fund,0.052195057851567264
2019,multilateral_purpose_spending_shares,47128,nordic development fund,0.04419148707775802
2019,multilateral_purpose_spending_shares,47129,global environment facility least developed countries fund,0.0
2019,multilateral_purpose_spending_shares,47135,strategic climate fund,0.01612236575041858
2019,multilateral_purpose_spending_shares,47136,global green growth institute,0.028034504082741767
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,0.007938696693876311
2019,multilateral_purpose_spending_shares,,,0.022941681445710974
2019,multilateral_purpose_spending_shares,41108,international fund for agricultural development,0.0
2019,multilateral_purpose_spending_shares,41114,united nations development programme,0.0002654135179612618
2019,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.00011104244878931058
2019,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.04079742578576108
2019,multilateral_purpose_spending_shares,41317,green climate fund,0.037008332176188416
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.019435745303981705
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.012715018832925425
2019,multilateral_purpose_spending_shares,44002,international development association,0.02145758729755939
2019,multilateral_purpose_spending_shares,46002,african development bank,2.6622111447677266e-05
2019,multilateral_purpose_spending_shares,46003,african development fund,0.012703685900021338
2019,multilateral_purpose_spending_shares,46008,development bank of latin america,0.0
2019,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2019,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.0008655720465447712
2019,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,0.004310966078677995
2019,multilateral_purpose_spending_shares,46024,council of europe development bank,0.0
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,46026,asian infrastructure investment bank,0.0
2019,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.00342595684087977
2019,multilateral_purpose_spending_shares,47111,adaptation fund,0.07890394796618011
2019,multilateral_purpose_spending_shares,47129,global environment facility least developed countries fund,0.0
2019,multilateral_purpose_spending_shares,47135,strategic climate fund,0.0027283495471309583
2019,multilateral_purpose_spending_shares,47136,global green growth institute,0.010674758481103032
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,0.0
2019,multilateral_purpose_spending_shares,,,0.0
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,6.829165770470878e-05
2019,multilateral_purpose_spending_shares,47111,adaptation fund,0.0006411531976902013
2019,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.011704258320904933
2019,multilateral_purpose_spending_shares,41317,green climate fund,0.024004296389763286
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.002023950831552971
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.003945606279023192
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.011190996315375899
2019,multilateral_purpose_spending_shares,44002,international development association,0.009535916322501684
2019,multilateral_purpose_spending_shares,46000,regional development bank,0.004557870650352119
2019,multilateral_purpose_spending_shares,46002,african development bank,0.0
2019,multilateral_purpose_spending_shares,46004,asian development bank,0.013251140184904796
2019,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2019,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.000934652534937011
2019,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,0.002177328428846091
2019,multilateral_purpose_spending_shares,46024,council of europe development bank,0.022700155370590877
2019,multilateral_purpose_spending_shares,46026,asian infrastructure investment bank,0.003980817848866494
2019,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.0
2019,multilateral_purpose_spending_shares,47111,adaptation fund,0.13195551565571456
2019,multilateral_purpose_spending_shares,47128,nordic development fund,0.056391397739426814
2019,multilateral_purpose_spending_shares,47129,global environment facility least developed countries fund,0.0
2019,multilateral_purpose_spending_shares,47134,clean technology fund,6.439066605730969e-05
2019,multilateral_purpose_spending_shares,47135,strategic climate fund,0.039227285759834335
2019,multilateral_purpose_spending_shares,,,0.0009263586124241667
2019,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.02926102135046478
2019,multilateral_purpose_spending_shares,41317,green climate fund,0.004738206655821172
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,7.783023002659577e-05
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.0
2019,multilateral_purpose_spending_shares,,,0.0011938748941897242
2019,multilateral_purpose_spending_shares,41114,united nations development programme,0.0015224432528126565
